date,areaMunKm,areaUcKm,uc,uf,municipio
29/09/2018,0.3999,0,,MT,Nova Nazare
23/09/2018,0.0671,0,,MT,Gaucha do Norte
24/08/2019,0.4296,0,,PA,Altamira
29/09/2018,0.0878,0,,MT,Nova Nazare
29/09/2018,0.1505,0,,MT,Nova Nazare
29/09/2018,0.163,0,,MT,Nova Nazare
29/09/2018,0.8084,0,,MT,Nova Nazare
29/09/2018,0.1546,0,,MT,Nova Nazare
29/09/2018,1.0749,0,,MT,Nova Nazare
29/09/2018,0.1255,0,,MT,Nova Nazare
29/09/2018,1.0406,0,,MT,Nova Nazare
29/09/2018,0.2213,0,,MT,Nova Nazare
29/09/2018,0.109,0,,MT,Nova Nazare
29/09/2018,1.5687,0,,MT,Nova Nazare
29/09/2018,0.0669,0,,MT,Nova Nazare
29/09/2018,1.4012,0,,MT,Nova Nazare
29/09/2018,0.2963,0,,MT,Nova Nazare
29/09/2018,0.081,0,,MT,Nova Nazare
29/09/2018,0.1301,0,,MT,Nova Nazare
29/09/2018,0.5483,0,,MT,Nova Nazare
29/09/2018,0.0662,0,,MT,Nova Nazare
29/09/2018,0.2103,0,,MT,Nova Nazare
29/09/2018,0.0891,0,,MT,Nova Nazare
29/09/2018,0.0945,0,,MT,Nova Nazare
29/09/2018,0.2859,0,,MT,Nova Nazare
29/09/2018,0.0681,0,,MT,Nova Nazare
29/09/2018,0.8335,0,,MT,Nova Nazare
29/09/2018,0.2881,0,,MT,Nova Nazare
29/09/2018,0.7205,0,,MT,Nova Nazare
29/09/2018,0.2312,0,,MT,Nova Nazare
08/09/2018,7.0117,0,,MT,Gaucha do Norte
08/09/2018,2.1691,0,,MT,Gaucha do Norte
08/09/2018,1.165,0,,MT,Gaucha do Norte
08/09/2018,15.4806,0,,MT,Gaucha do Norte
26/09/2018,0.3659,0,,MT,Nova Nazare
26/09/2018,1.9883,0,,MT,Nova Nazare
26/09/2018,0.2222,0,,MT,Nova Nazare
26/09/2018,0.6392,0,,MT,Nova Nazare
26/09/2018,0.8529,0,,MT,Nova Nazare
26/09/2018,1.1047,0,,MT,Nova Nazare
26/09/2018,1.56,0,,MT,Nova Nazare
26/09/2018,0.1581,0,,MT,Nova Nazare
26/09/2018,0.2574,0,,MT,Nova Nazare
26/09/2018,0.6846,0,,MT,Nova Nazare
26/09/2018,2.0549,0,,MT,Nova Nazare
26/09/2018,2.9059,0,,MT,Nova Nazare
26/09/2018,5.9008,0,,MT,Nova Nazare
26/09/2018,0.7787,0,,MT,Nova Nazare
26/09/2018,2.5986,0,,MT,Nova Nazare
26/09/2018,0.1403,0,,MT,Nova Nazare
26/09/2018,0.5484,0,,MT,Nova Nazare
26/09/2018,0.3399,0,,MT,Nova Nazare
26/09/2018,1.5999,0,,MT,Nova Nazare
26/09/2018,0.1346,0,,MT,Nova Nazare
26/09/2018,0.1783,0,,MT,Nova Nazare
26/09/2018,0.1267,0,,MT,Nova Nazare
17/09/2018,10.2514,0,,MT,Feliz Natal
26/09/2018,0.1337,0,,MT,Nova Nazare
26/09/2018,0.4993,0,,MT,Nova Nazare
26/09/2018,1.2994,0,,MT,Nova Nazare
26/09/2018,0.2762,0,,MT,Nova Nazare
26/09/2018,0.1259,0,,MT,Nova Nazare
26/09/2018,0.1673,0,,MT,Nova Nazare
26/09/2018,1.6635,0,,MT,Nova Nazare
26/09/2018,0.1942,0,,MT,agua Boa
26/09/2018,0.2332,0,,MT,Nova Nazare
26/09/2018,0.2285,0,,MT,Nova Nazare
26/09/2018,0.8846,0,,MT,Nova Nazare
26/09/2018,2.038,0,,MT,Nova Nazare
26/09/2018,1.1513,0,,MT,Nova Nazare
26/09/2018,0.9314,0,,MT,Nova Nazare
26/09/2018,0.1539,0,,MT,Nova Nazare
26/09/2018,3.6794,0,,MT,Nova Nazare
26/09/2018,0.1414,0,,MT,Nova Nazare
26/09/2018,0.3492,0,,MT,Nova Nazare
26/09/2018,0.2822,0,,MT,Nova Nazare
26/09/2018,0.2049,0,,MT,Nova Nazare
26/09/2018,12.0351,0,,MT,Nova Nazare
26/09/2018,6.8479,0,,MT,Nova Nazare
26/09/2018,0.1818,0,,MT,Nova Nazare
26/09/2018,0.7118,0,,MT,Nova Nazare
26/09/2018,0.0714,0,,MT,Nova Nazare
26/09/2018,0.3583,0,,MT,Nova Nazare
26/09/2018,0.0898,0,,MT,Nova Nazare
26/09/2018,0.4978,0,,MT,agua Boa
26/09/2018,0.097,0,,MT,agua Boa
26/09/2018,0.1352,0,,MT,agua Boa
26/09/2018,0.1238,0,,MT,Nova Nazare
23/09/2018,14.1889,0,,MT,Gaucha do Norte
17/09/2018,14.6808,0,,MT,Feliz Natal
17/09/2018,0.0516,0,,MT,Nova Ubirata
17/09/2018,0.1238,0,,MT,Gaucha do Norte
29/09/2018,16.7099,0,,MT,Nova Nazare
29/09/2018,0.2917,0,,MT,Nova Nazare
29/09/2018,4.2259,0,,MT,Nova Nazare
29/09/2018,0.283,0,,MT,Nova Nazare
23/09/2018,1.4099,0,,MT,Nova Ubirata
24/08/2019,1.4166,0,,PA,Altamira
26/09/2018,0.1311,0,,MT,Nova Nazare
24/08/2019,0.112,0,,PA,Novo Progresso
25/01/2019,0.9498,0,,MT,Brasnorte
24/08/2019,0.2578,0,,PA,Altamira
24/08/2019,0.1365,0,,PA,Novo Progresso
24/08/2019,0.067,0,,PA,Novo Progresso
24/08/2019,0.1114,0,,PA,Novo Progresso
24/08/2019,0.185,0,,PA,Novo Progresso
24/08/2019,0.228,0,,PA,Novo Progresso
24/08/2019,0.1968,0,,PA,Novo Progresso
24/08/2019,0.0695,0,,PA,Novo Progresso
24/08/2019,0.0956,0,,PA,Novo Progresso
29/09/2018,0.0001,0,,MT,Nova Nazare
24/08/2019,0.0709,0,,PA,Itaituba
29/09/2018,0.0001,0,,MT,Nova Nazare
24/08/2019,0.1745,0,,PA,Sao Felix do Xingu
24/08/2019,0.0715,0,,PA,Sao Felix do Xingu
24/08/2019,0.3898,0,,PA,Sao Felix do Xingu
24/08/2019,0.1222,0,,PA,Sao Felix do Xingu
07/09/2018,0.0657,0,,RO,Candeias do Jamari
07/09/2018,1.6832,0,,RO,Nova Mamore
24/08/2019,0.1893,0,,PA,Sao Felix do Xingu
24/08/2019,0.7154,0,,PA,Sao Felix do Xingu
24/08/2019,0.1092,0,,PA,Sao Felix do Xingu
13/09/2018,0.1135,0,,RO,Porto Velho
24/08/2019,0.1584,0,,PA,Sao Felix do Xingu
24/08/2019,0.6642,0,,PA,Parauapebas
24/08/2019,1.9202,0,,PA,agua Azul do Norte
24/08/2019,1.2386,0,,PA,agua Azul do Norte
22/09/2018,0.3212,0,,MT,Aripuana
05/09/2018,0.1813,0,,MT,Aripuana
15/10/2018,0.1872,0,,RO,Ouro Preto do Oeste
15/10/2018,0.1474,0,,RO,Ouro Preto do Oeste
18/10/2018,0.1033,0,,RO,Machadinho D'oeste
18/10/2018,0.1329,0,,RO,Machadinho D'oeste
18/10/2018,0.1818,0,,RO,Machadinho D'oeste
24/08/2019,1.5932,0,,PA,agua Azul do Norte
19/09/2018,0.8856,0,,RO,Porto Velho
19/09/2018,0.0706,0,,RO,Porto Velho
19/09/2018,0.1932,0,,RO,Porto Velho
19/09/2018,0.0867,0,,RO,Porto Velho
19/09/2018,0.0899,0,,RO,Porto Velho
19/09/2018,0.1725,0,,RO,Porto Velho
19/09/2018,0.2933,0,,RO,Porto Velho
19/09/2018,0.3159,0,,RO,Porto Velho
19/09/2018,0.1097,0,,RO,Porto Velho
19/09/2018,0.4925,0,,RO,Porto Velho
19/09/2018,0.1388,0,,RO,Porto Velho
19/09/2018,0.5377,0,,RO,Porto Velho
29/09/2018,0.0017,0,,MT,Nova Nazare
19/09/2018,7.35,0,,MT,Aripuana
19/09/2018,0.1721,0,,RO,Nova Mamore
19/09/2018,0.1018,0,,RO,Porto Velho
24/08/2019,2.1596,0,,PA,Novo Progresso
25/08/2019,0.1026,0,,AC,Rio Branco
19/09/2018,0.1714,0,,RO,Porto Velho
25/08/2019,0.0903,0,,AC,Sena Madureira
10/09/2018,0.4756,0,,RO,Porto Velho
25/08/2019,0.2528,0,,AC,Rio Branco
26/08/2019,0.315,0,,AM,Apui
26/08/2019,0.2849,0,,AM,Apui
08/10/2018,0.314,0,,AC,Brasileia
26/08/2019,0.0725,0,,AM,Apui
26/08/2019,0.23,0,,AM,Apui
26/08/2019,0.1644,0,,AM,Apui
26/08/2019,0.4019,0,,AM,Apui
26/08/2019,0.1411,0,,AM,Apui
26/08/2019,0.0904,0,,AM,Apui
26/08/2019,0.2,0,,AM,Apui
26/08/2019,0.1908,0,,AM,Apui
26/08/2019,0.1749,0,,AM,Apui
27/08/2019,2.5937,0,,MT,Itanhanga
27/08/2019,0.7442,0,,PA,Novo Progresso
27/08/2019,0.3378,0,,MT,Peixoto de Azevedo
27/08/2019,0.8323,0,,MT,Peixoto de Azevedo
27/08/2019,0.2405,0,,MT,Peixoto de Azevedo
27/08/2019,2.3935,0,,MT,Peixoto de Azevedo
27/08/2019,0.2395,0,,PA,Altamira
27/08/2019,0.0689,0,,PA,Altamira
27/08/2019,0.191,0,,PA,Altamira
30/10/2018,0.0933,0,,RO,Cabixi
26/09/2018,0.1745,0,,MT,Nova Nazare
26/09/2018,0.1819,0,,MT,Nova Nazare
26/09/2018,0.0871,0,,MT,Nova Nazare
27/08/2019,0.2707,0,,PA,Altamira
27/08/2019,1.393,0,,PA,Altamira
27/08/2019,0.0893,0,,PA,Altamira
27/08/2019,0.1796,0,,PA,Altamira
27/08/2019,0.0889,0,,PA,Altamira
23/09/2018,0.5864,0,,MT,Querencia
27/08/2019,0.1406,0,,PA,Altamira
27/08/2019,0.2917,0,,MT,Guaranta do Norte
27/08/2019,0.0632,0,,MT,Guaranta do Norte
29/09/2018,0.0011,0,,MT,Nova Nazare
27/08/2019,0.9437,0,,MT,Guaranta do Norte
27/08/2019,0.2335,0,,MT,Guaranta do Norte
27/08/2019,0.3132,0,,MT,Guaranta do Norte
27/08/2019,1.6879,0,,PA,Altamira
27/08/2019,0.2205,0,,PA,Altamira
27/08/2019,0.0941,0,,PA,Altamira
27/08/2019,0.0848,0.0848,FLORESTA NACIONAL DO JAMANXIM,PA,Novo Progresso
27/08/2019,0.1081,0,,PA,Altamira
27/08/2019,0.0723,0,,PA,Altamira
27/08/2019,0.0994,0,,PA,Altamira
27/08/2019,0.1953,0,,PA,Novo Progresso
27/08/2019,0.1871,0,,PA,Novo Progresso
27/08/2019,0.0772,0,,PA,Altamira
27/08/2019,0.3014,0,,PA,Altamira
27/08/2019,0.1785,0,,PA,Altamira
27/08/2019,1.3977,0,,PA,Altamira
27/08/2019,0.3682,0,,PA,Altamira
27/08/2019,3.5252,0,,PA,Altamira
27/08/2019,1.3394,0,,PA,Altamira
27/08/2019,0.845,0,,PA,Novo Progresso
27/08/2019,0.5742,0,,PA,Altamira
27/08/2019,0.6889,0,,PA,Novo Progresso
27/08/2019,0.3922,0,,PA,Novo Progresso
27/08/2019,0.1338,0,,PA,Novo Progresso
27/08/2019,0.1905,0,,PA,Novo Progresso
27/08/2019,0.1043,0,,PA,Novo Progresso
27/08/2019,0.0631,0,,PA,Novo Progresso
27/08/2019,0.2847,0,,PA,Altamira
27/08/2019,0.332,0,,PA,Altamira
27/08/2019,0.0812,0,,PA,Altamira
27/08/2019,0.2359,0,,PA,Altamira
27/08/2019,0.1817,0,,PA,Altamira
27/08/2019,0.066,0,,PA,Altamira
27/08/2019,0.0733,0,,PA,Altamira
27/08/2019,0.0653,0,,PA,Altamira
27/08/2019,0.099,0,,PA,Novo Progresso
27/08/2019,0.1354,0,,PA,Novo Progresso
25/10/2018,0.435,0,,PA,Portel
27/08/2019,0.0807,0,,PA,Novo Progresso
27/08/2019,0.2042,0,,PA,Novo Progresso
25/10/2018,1.4919,0,,PA,Portel
27/08/2019,0.1818,0,,PA,Novo Progresso
12/08/2019,0.1505,0,,PA,Altamira
12/08/2019,0.1994,0,,PA,Novo Progresso
09/08/2019,0.9458,0,,PA,Altamira
09/08/2019,0.7208,0,,PA,Altamira
09/08/2019,0.1863,0,,PA,Novo Progresso
17/09/2018,0.4125,0,,PA,Altamira
17/09/2018,1.1834,0,,PA,Altamira
17/09/2018,0.4618,0,,PA,Altamira
21/08/2019,0.8043,0,,PA,Altamira
21/08/2019,9.2708,0,,PA,Novo Progresso
25/10/2018,0.0896,0,,PA,Portel
17/09/2018,0.1476,0,,PA,Altamira
27/08/2019,0.661,0,,PA,Altamira
27/08/2019,0.5084,0,,PA,Altamira
27/08/2019,0.4137,0,,PA,Altamira
27/08/2019,0.4076,0,,PA,Altamira
27/08/2019,0.5468,0,,PA,Altamira
27/08/2019,0.0741,0,,PA,Altamira
27/08/2019,0.1385,0,,PA,Altamira
27/08/2019,0.0017,0,,PA,Novo Progresso
27/08/2019,0.3843,0,,PA,Novo Progresso
27/08/2019,0.2711,0,,PA,Sao Felix do Xingu
29/09/2018,0.0004,0,,MT,Nova Nazare
27/08/2019,0.4183,0,,PA,Sao Felix do Xingu
27/08/2019,0.0847,0,,PA,Novo Progresso
27/08/2019,0.1716,0,,PA,Novo Progresso
27/08/2019,2.5262,0,,PA,Altamira
27/08/2019,0.1014,0,,PA,Altamira
27/08/2019,0.1167,0,,PA,Novo Progresso
27/08/2019,0.1317,0,,PA,Novo Progresso
27/08/2019,0.6336,0,,PA,Altamira
27/08/2019,0.4507,0,,PA,Altamira
27/08/2019,0.0337,0,,PA,Altamira
27/08/2019,0.0782,0,,PA,Novo Progresso
27/08/2019,0.7816,0,,PA,Altamira
27/08/2019,3.3102,0,,PA,Altamira
27/08/2019,0.1538,0,,PA,Altamira
20/09/2018,0.643,0,,PA,Tome-Açu
27/08/2019,0.0734,0,,PA,Altamira
27/08/2019,0.7764,0,,PA,Altamira
27/08/2019,0.3626,0,,PA,Altamira
03/11/2018,5.14,0,,PA,Paragominas
27/08/2019,0.1155,0,,PA,Novo Progresso
27/08/2019,0.2134,0,,PA,Altamira
27/08/2019,0.0791,0,,PA,Altamira
27/08/2019,0.3244,0,,PA,Novo Progresso
27/08/2019,0.0953,0,,PA,Novo Progresso
27/08/2019,0.264,0,,PA,Novo Progresso
27/08/2019,0.1352,0,,PA,Altamira
27/08/2019,0.0648,0,,PA,Altamira
27/08/2019,0.7424,0,,PA,Novo Progresso
27/08/2019,0.2351,0,,PA,Novo Progresso
27/08/2019,0.1807,0,,PA,Altamira
27/08/2019,0.0216,0,,PA,Altamira
27/08/2019,0.3127,0,,PA,Novo Progresso
27/08/2019,0.4332,0,,PA,Altamira
27/08/2019,0.873,0,,PA,Altamira
27/08/2019,0.0922,0,,MT,Vila Rica
27/08/2019,2.2618,0,,PA,Sao Felix do Xingu
27/08/2019,0.8019,0,,PA,Sao Felix do Xingu
27/08/2019,0.3154,0,,PA,Sao Felix do Xingu
27/08/2019,1.2321,0,,PA,Sao Felix do Xingu
27/08/2019,0.86,0,,PA,Sao Felix do Xingu
27/08/2019,0.2422,0,,PA,Sao Felix do Xingu
27/08/2019,0.2906,0,,PA,Altamira
27/08/2019,0.9106,0,,MT,Canabrava do Norte
27/08/2019,0.1751,0,,PA,Sao Felix do Xingu
18/09/2018,0.0628,0,,MA,Jenipapo dos Vieiras
03/01/2019,0.0032,0,,MA,Maraja do Sena
03/01/2019,0.2183,0,,MA,Santa Luzia
29/09/2018,0.2211,0,,MA,Grajau
29/09/2018,0.9699,0,,MA,Jenipapo dos Vieiras
29/09/2018,0.4094,0,,MA,Grajau
29/09/2018,0.4279,0,,MA,Jenipapo dos Vieiras
29/09/2018,0.0897,0,,MA,Grajau
29/09/2018,0.2426,0,,MA,Barra do Corda
29/09/2018,0.8482,0,,MA,Grajau
29/09/2018,0.6504,0,,MA,Grajau
29/09/2018,0.3079,0,,MA,Barra do Corda
29/09/2018,0.8187,0,,MA,Barra do Corda
18/09/2018,0.3045,0,,MA,Grajau
18/09/2018,0.1026,0,,MA,Jenipapo dos Vieiras
18/09/2018,0.1412,0,,MA,Jatoba
18/09/2018,0.993,0,,MA,Barra do Corda
18/09/2018,0.1875,0,,MA,Grajau
18/09/2018,0.01,0,,MA,Jenipapo dos Vieiras
18/09/2018,0.4428,0,,MA,Grajau
18/09/2018,1.9894,0,,MA,Jenipapo dos Vieiras
18/09/2018,0.0736,0,,MA,Grajau
18/09/2018,0.0825,0,,MA,Barra do Corda
27/08/2019,0.285,0,,PA,Altamira
27/08/2019,0.406,0,,PA,Sao Felix do Xingu
27/08/2019,4.5608,0,,PA,Sao Felix do Xingu
27/08/2019,0.1028,0,,PA,Altamira
27/08/2019,0.5944,0,,PA,Altamira
29/09/2018,2.1171,0,,MA,Jenipapo dos Vieiras
27/08/2019,0.5549,0,,PA,Ourilandia do Norte
29/09/2018,1.1671,0,,MA,Jenipapo dos Vieiras
29/09/2018,0.8663,0,,MA,Amarante do Maranhao
29/09/2018,0.3577,0,,MA,Grajau
18/09/2018,0.1858,0,,MA,Jenipapo dos Vieiras
18/09/2018,0.0798,0,,MA,Jenipapo dos Vieiras
29/09/2018,0.8951,0,,MA,Jenipapo dos Vieiras
29/09/2018,0.238,0,,MA,Jenipapo dos Vieiras
29/09/2018,0.5543,0,,MA,Barra do Corda
29/09/2018,1.3839,0,,MA,Jenipapo dos Vieiras
18/09/2018,0.0774,0,,MA,Barra do Corda
29/09/2018,1.4945,0,,MA,Amarante do Maranhao
29/09/2018,0.3133,0,,MA,Grajau
29/09/2018,1.0409,0,,MA,Grajau
29/09/2018,3.3186,0,,MA,Grajau
29/09/2018,5.0207,0,,MA,Barra do Corda
18/09/2018,0.1067,0,,MA,Barra do Corda
29/09/2018,0.3819,0,,MA,Jenipapo dos Vieiras
27/08/2019,0.4222,0,,PA,Ourilandia do Norte
29/09/2018,0.3678,0,,MA,Barra do Corda
29/09/2018,1.0384,0,,MA,Barra do Corda
29/09/2018,1.7132,0,,MA,Grajau
29/09/2018,0.489,0,,MA,Jenipapo dos Vieiras
29/09/2018,0.5651,0,,MA,Grajau
29/09/2018,3.032,0,,MA,Barra do Corda
29/09/2018,0.4754,0,,MA,Amarante do Maranhao
27/08/2019,0.2046,0,,PA,Sao Felix do Xingu
29/09/2018,1.7971,0,,MA,Jenipapo dos Vieiras
29/09/2018,1.0357,0,,MA,Jenipapo dos Vieiras
29/09/2018,0.4884,0,,MA,Barra do Corda
18/09/2018,0.2956,0,,MA,Grajau
18/09/2018,0.2074,0,,MA,Grajau
18/09/2018,0.5547,0,,MA,Barra do Corda
18/09/2018,0.0822,0,,MA,Barra do Corda
18/09/2018,0.1595,0,,MA,Barra do Corda
18/09/2018,0.1807,0,,MA,Jenipapo dos Vieiras
18/09/2018,0.1191,0,,MA,Barra do Corda
18/09/2018,0.8815,0,,MA,Grajau
29/09/2018,0.5288,0,,MA,Jenipapo dos Vieiras
18/09/2018,8.599,0,,MA,Jenipapo dos Vieiras
18/09/2018,6.3538,0,,MA,Barra do Corda
18/09/2018,2.1888,0,,MA,Jenipapo dos Vieiras
18/09/2018,0.2387,0,,MA,Jenipapo dos Vieiras
18/09/2018,0.3847,0,,MA,Jenipapo dos Vieiras
18/09/2018,3.9844,0,,MA,Jenipapo dos Vieiras
18/09/2018,0.7516,0,,MA,Jenipapo dos Vieiras
18/09/2018,1.8196,0,,MA,Barra do Corda
18/09/2018,0.0912,0,,MA,Jenipapo dos Vieiras
18/09/2018,0.837,0,,MA,Jenipapo dos Vieiras
18/09/2018,0.2472,0,,MA,Jenipapo dos Vieiras
18/09/2018,1.0478,0,,MA,Grajau
18/09/2018,4.7328,0,,MA,Grajau
18/09/2018,1.8219,0,,MA,Grajau
18/09/2018,0.8114,0,,MA,Jenipapo dos Vieiras
18/09/2018,2.0511,0,,MA,Grajau
18/09/2018,0.3693,0,,MA,Barra do Corda
18/09/2018,0.6291,0,,MA,Barra do Corda
18/09/2018,0.0814,0,,MA,Barra do Corda
18/09/2018,0.5947,0,,MA,Barra do Corda
18/09/2018,0.1236,0,,MA,Barra do Corda
18/09/2018,0.7242,0,,MA,Barra do Corda
18/09/2018,0.1163,0,,MA,Barra do Corda
18/09/2018,0.1071,0,,MA,Barra do Corda
18/09/2018,0.1796,0,,MA,Jenipapo dos Vieiras
18/09/2018,0.1875,0,,MA,Jenipapo dos Vieiras
18/09/2018,1.1911,0,,MA,Jenipapo dos Vieiras
18/09/2018,2.7201,0,,MA,Jenipapo dos Vieiras
29/09/2018,2.2503,0,,MA,Barra do Corda
18/09/2018,0.6434,0,,MA,Barra do Corda
18/09/2018,0.6722,0,,MA,Barra do Corda
18/09/2018,0.2296,0,,MA,Barra do Corda
18/09/2018,0.1279,0,,MA,Barra do Corda
18/09/2018,0.3383,0,,MA,Barra do Corda
18/09/2018,0.1436,0,,MA,Jatoba
18/09/2018,0.2709,0,,MA,Jatoba
18/09/2018,1.0382,0,,MA,Jatoba
18/09/2018,0.8759,0,,MA,Barra do Corda
18/09/2018,0.3771,0,,MA,Colinas
18/09/2018,0.8433,0,,MA,Jatoba
18/09/2018,0.6742,0,,MA,Jatoba
18/09/2018,0.101,0,,MA,Jatoba
18/09/2018,0.6894,0,,MA,Barra do Corda
18/09/2018,0.1967,0,,MA,Barra do Corda
18/09/2018,0.0641,0,,MA,Barra do Corda
18/09/2018,3.3794,0,,MA,Barra do Corda
18/09/2018,1.1286,0,,MA,Barra do Corda
18/09/2018,0.1109,0,,MA,Barra do Corda
18/09/2018,0.9437,0,,MA,Barra do Corda
18/09/2018,1.4973,0,,MA,Barra do Corda
18/09/2018,0.7806,0,,MA,Barra do Corda
18/09/2018,0.403,0,,MA,Barra do Corda
18/09/2018,1.4387,0,,MA,Barra do Corda
18/09/2018,0.3207,0,,MA,Barra do Corda
18/09/2018,0.2335,0,,MA,Barra do Corda
18/09/2018,1.6794,0,,MA,Jenipapo dos Vieiras
18/09/2018,0.0604,0,,MA,Barra do Corda
18/09/2018,0.3946,0,,MA,Jenipapo dos Vieiras
18/09/2018,0.1082,0,,MA,Jenipapo dos Vieiras
18/09/2018,0.6971,0,,MA,Jenipapo dos Vieiras
18/09/2018,0.0908,0,,MA,Jenipapo dos Vieiras
18/09/2018,0.1243,0,,MA,Grajau
18/09/2018,0.1189,0,,MA,Jenipapo dos Vieiras
18/09/2018,0.6855,0,,MA,Jenipapo dos Vieiras
18/09/2018,0.3974,0,,MA,Jenipapo dos Vieiras
18/09/2018,0.3464,0,,MA,Barra do Corda
18/09/2018,0.1157,0,,MA,Barra do Corda
18/09/2018,0.0947,0,,MA,Barra do Corda
18/09/2018,0.0895,0,,MA,Barra do Corda
18/09/2018,0.3738,0,,MA,Barra do Corda
18/09/2018,0.3365,0,,MA,Jatoba
18/09/2018,0.1722,0,,MA,Barra do Corda
18/09/2018,0.2936,0,,MA,Jenipapo dos Vieiras
18/09/2018,2.1348,0,,MA,Jenipapo dos Vieiras
18/09/2018,1.0168,0,,MA,Jenipapo dos Vieiras
18/09/2018,0.2142,0,,MA,Jenipapo dos Vieiras
18/09/2018,0.2881,0,,MA,Jenipapo dos Vieiras
18/09/2018,0.3239,0,,MA,Jenipapo dos Vieiras
18/09/2018,0.188,0,,MA,Jenipapo dos Vieiras
18/09/2018,1.0108,0,,MA,Grajau
18/09/2018,0.2506,0,,MA,Grajau
18/09/2018,0.2377,0,,MA,Grajau
18/09/2018,0.0736,0,,MA,Barra do Corda
18/09/2018,0.1453,0,,MA,Barra do Corda
18/09/2018,0.4317,0,,MA,Barra do Corda
18/09/2018,0.1115,0,,MA,Barra do Corda
18/09/2018,0.1374,0,,MA,Barra do Corda
18/09/2018,1.0872,0,,MA,Jenipapo dos Vieiras
27/08/2019,0.7714,0,,PA,Ourilandia do Norte
18/09/2018,0.3067,0,,MA,Barra do Corda
18/09/2018,1.0044,0,,MA,Barra do Corda
18/09/2018,1.4068,0,,MA,Jenipapo dos Vieiras
18/09/2018,1.3215,0,,MA,Jenipapo dos Vieiras
18/09/2018,0.1947,0,,MA,Jenipapo dos Vieiras
18/09/2018,0.0661,0,,MA,Jenipapo dos Vieiras
18/09/2018,0.282,0,,MA,Jatoba
18/09/2018,0.1613,0,,MA,Barra do Corda
18/09/2018,0.2365,0,,MA,Barra do Corda
18/09/2018,0.1452,0,,MA,Barra do Corda
18/09/2018,0.3997,0,,MA,Barra do Corda
18/09/2018,0.0828,0,,MA,Jenipapo dos Vieiras
18/09/2018,0.901,0,,MA,Jenipapo dos Vieiras
18/09/2018,0.4991,0,,MA,Grajau
18/09/2018,0.2095,0,,MA,Grajau
18/09/2018,0.2128,0,,MA,Barra do Corda
18/09/2018,0.1403,0,,MA,Barra do Corda
18/09/2018,2.6831,0,,MA,Barra do Corda
18/09/2018,0.1312,0,,MA,Jenipapo dos Vieiras
18/09/2018,2.0449,0,,MA,Grajau
18/09/2018,0.0128,0,,MA,Jenipapo dos Vieiras
18/09/2018,0.6241,0,,MA,Jenipapo dos Vieiras
18/09/2018,0.147,0,,MA,Jatoba
18/09/2018,0.6568,0,,MA,Barra do Corda
18/09/2018,0.3527,0,,MA,Barra do Corda
18/09/2018,0.1483,0,,MA,Barra do Corda
18/09/2018,0.0975,0,,MA,Barra do Corda
29/09/2018,0.0682,0,,MA,Barra do Corda
29/09/2018,2.73,0,,MA,Barra do Corda
27/08/2019,0.4511,0,,PA,Sao Felix do Xingu
29/09/2018,0.2678,0,,MA,Grajau
29/09/2018,1.1815,0,,MA,Jenipapo dos Vieiras
29/09/2018,0.8096,0,,MA,Barra do Corda
29/09/2018,0.233,0,,MA,Barra do Corda
29/09/2018,0.5562,0,,MA,Barra do Corda
29/09/2018,0.5057,0,,MA,Barra do Corda
29/09/2018,0.6698,0,,MA,Grajau
29/09/2018,1.6376,0,,MA,Amarante do Maranhao
27/08/2019,0.5145,0,,PA,Altamira
18/09/2018,0.9071,0,,MA,Barra do Corda
18/09/2018,0.0714,0,,MA,Grajau
18/09/2018,0.6343,0,,MA,Jenipapo dos Vieiras
29/09/2018,2.0323,0,,MA,Jenipapo dos Vieiras
29/09/2018,0.024,0,,MA,Barra do Corda
29/09/2018,8.1199,0,,MA,Barra do Corda
29/09/2018,0.1526,0,,MA,Jenipapo dos Vieiras
29/09/2018,0.1379,0,,MA,Jenipapo dos Vieiras
29/09/2018,1.2932,0,,MA,Grajau
25/10/2018,0.4313,0,,MA,Amarante do Maranhao
18/09/2018,0.2034,0,,MA,Jenipapo dos Vieiras
18/09/2018,0.3444,0,,MA,Jenipapo dos Vieiras
18/09/2018,0.3302,0,,MA,Jenipapo dos Vieiras
03/01/2019,0.1418,0,,MA,Maraja do Sena
27/08/2019,0.5565,0,,PA,Altamira
27/08/2019,0.194,0,,PA,Altamira
27/08/2019,0.3014,0,,PA,Altamira
27/08/2019,0.4523,0,,PA,Altamira
27/08/2019,0.0683,0,,PA,Altamira
27/08/2019,0.2138,0,,PA,Cumaru do Norte
27/08/2019,0.2728,0,,PA,Cumaru do Norte
27/08/2019,0.0803,0,,PA,Cumaru do Norte
27/08/2019,0.328,0,,PA,Cumaru do Norte
27/08/2019,2.1846,0,,PA,Santa Maria das Barreiras
27/08/2019,0.1411,0,,PA,Altamira
27/08/2019,0.1799,0,,PA,Altamira
27/08/2019,0.6686,0,,MT,Confresa
27/08/2019,0.4215,0,,PA,Altamira
29/09/2018,1.1205,0,,PA,Ulianopolis
27/08/2019,0.0896,0,,PA,Altamira
02/04/2019,0.9515,0,,PA,Ulianopolis
27/08/2019,0.2968,0,,PA,Altamira
27/08/2019,0.0662,0,,PA,Altamira
27/08/2019,0.1001,0,,PA,Altamira
27/08/2019,0.4711,0,,PA,Altamira
27/08/2019,0.1913,0,,PA,Altamira
27/08/2019,0.1234,0,,PA,Altamira
