time,area,mun
2017,8.363552450535455,ÁGUA AZUL DO NORTE
2017,2.766969816154863,PIÇARRA
2017,11.45193500452981,ORIXIMINÁ
2017,0.22403411090590983,PAÇO DO LUMIAR
2017,0.43279861773469447,FONTE BOA
2017,1.686023253621343,PRESIDENTE SARNEY
2017,10.02049845246957,VALE DO ANARI
2017,1.1373217342880138,IPIRANGA DO NORTE
2017,4.5587529529685895,MARAJÁ DO SENA
2017,2.856244829884256,CALÇOENE
2017,1.9697590724398941,MANAUS
2017,4.166711302931658,VERA
2017,0.09177475494119622,SALINÓPOLIS
2017,14.780738867530387,VILHENA
2017,0.1530414023509589,SÃO JOSÉ DE RIBAMAR
2017,1.4825480968250593,MAZAGÃO
2017,0.4211627177994098,CURUÇÁ
2017,1.575691311644769,PEDRO DO ROSÁRIO
2017,39.50572630171313,PEIXOTO DE AZEVEDO
2017,14.904411931406596,BOM JARDIM
2017,1.4796824371737618,OIAPOQUE
2017,1.288886898619292,SANTO ANTÔNIO DO IÇÁ
2017,0.2027310284820348,VALE DE SÃO DOMINGOS
2017,5.446825553874657,AMAPÁ DO MARANHÃO
2017,79.83165751457226,ITAITUBA
2017,1.6812243284730217,SÃO JOSÉ DO XINGU
2017,18.027279377575706,MONTE NEGRO
2017,1.4021885559508682,MARACANÃ
2017,0.6008663996542688,JURUÁ
2017,20.915748163538016,XAPURI
2017,18.58194951412345,PORTO DOS GAÚCHOS
2017,2.2536566404706817,IPIXUNA
2017,0.5345317620223611,ITAPECURU MIRIM
2017,0.6765184767511119,MARAPANIM
2017,0.24118548948520693,CAPANEMA
2017,0.9775112632726413,SÃO GABRIEL DA CACHOEIRA
2017,1.2638897529777047,CAMETÁ
2017,0.09056536466598511,NORTELÂNDIA
2017,0.63976400795457,URUCARÁ
2017,0.9171202236025159,MIRANDA DO NORTE
2017,0.27803390832111613,PORTO ESPERIDIÃO
2017,42.83761539200376,RURÓPOLIS
2017,0.166785864295805,VIANA
2017,0.48165715481307425,BREJO DE AREIA
2017,0.556672962075125,XAMBIOÁ
2017,0.6356691445374956,ZÉ DOCA
2017,8.407969094121631,BOM JESUS DO ARAGUAIA
2017,0.350953854016817,LUCAS DO RIO VERDE
2017,1.6788683758490437,CEREJEIRAS
2017,0.6551205182243136,CIDELÂNDIA
2017,7.604001130640645,BUJARI
2017,0.26172171919083964,NOVA OLÍMPIA
2017,0.4006426077257538,PORTO ALEGRE DO NORTE
2017,2.2197071737976417,NOVA GUARITA
2017,87.95219084805557,PLACAS
2017,25.780311901082378,RIO BRANCO
2017,0.2402553363105729,ABEL FIGUEIREDO
2017,98.21372805020508,SENADOR JOSÉ PORFÍRIO
2017,0.46088732911830005,TANGARÁ DA SERRA
2017,1.1784857612960158,ABAETETUBA
2017,2.3427514194020618,RIO PRETO DA EVA
2017,0.17696617738038872,PRACUÚBA
2017,22.394617644925503,CARACARAÍ
2017,0.761749514211993,SÃO JOÃO DA PONTA
2017,8.79164499181391,PORTO ACRE
2017,4.834916683788332,GUAJARÁ
2017,94.16450213956799,BOCA DO ACRE
2017,26.849668618248103,CAMPO NOVO DE RONDÔNIA
2017,0.08928577311730058,SÃO FELIPE D'OESTE
2017,0.48121926421638184,SORRISO
2017,21.201309987460924,ALMEIRIM
2017,3.8124770383818576,NOVA IPIXUNA
2017,4.557143660090817,AURORA DO PARÁ
2017,17.358805434610886,QUERÊNCIA
2017,6.217810985737107,RIO MARIA
2017,0.11560161606485628,AFUÁ
2017,1.5575923829315008,SÃO DOMINGOS DO ARAGUAIA
2017,6.485107186174662,SÃO JOSÉ DO RIO CLARO
2017,0.9389316420108277,SÃO PAULO DE OLIVENÇA
2017,4.534023745043008,SÃO JOÃO DA BALIZA
2017,16.73976399647529,SANTA MARIA DAS BARREIRAS
2017,1.9741274111252007,JACUNDÁ
2017,7.92962545947055,PARANATINGA
2017,0.32432658168176604,SÃO CAETANO DE ODIVELAS
2017,91.91914011843275,ARIPUANÃ
